UnitPrice,Discount,ShippingCost,Description,Year,Quarter,Month,DateofWeek,Hour,Country,PaymentMethod,Category,ShipmentProvider,WarehouseLocation,Predicted_Quantity
82.68,0.16,24.15,Wall Clock,2021,Q2,Jun,Mon,18,United States,paypall,Accessories,FedEx,London,24.94371351
59.5,0.09,23.26,Wall Clock,2021,Q2,Jun,Sat,1,United Kingdom,Credit Card,Stationery,Royal Mail,Amsterdam,24.94371351
17.97,0.02,6.26,Wall Clock,2021,Q4,Dec,Fri,6,United States,paypall,Furniture,Royal Mail,London,24.94371351
99.03,0.25,23.8,Wall Clock,2022,Q2,May,Thu,22,Norway,Credit Card,Apparel,UPS,London,24.94371351
84.87,0.42,23.66,Wall Clock,2022,Q4,Dec,Thu,9,Netherlands,Credit Card,Accessories,Royal Mail,Paris,24.94371351
6.38,0.28,13.71,Wall Clock,2020,Q2,May,Sun,23,Netherlands,Bank Transfer,Electronics,DHL,Paris,24.94371351
9.74,0.35,9.24,Wall Clock,2020,Q4,Nov,Thu,5,Norway,Credit Card,Apparel,FedEx,London,24.94371351
86.99,0.19,10.1,Wall Clock,2020,Q4,Oct,Thu,0,Netherlands,Credit Card,Stationery,UPS,Berlin,24.94371351
7.08,0.04,25.09,Wall Clock,2021,Q1,Mar,Fri,21,France,Credit Card,Stationery,DHL,Berlin,24.94371351
9.87,0.26,19.4,Wall Clock,2021,Q3,Jul,Sun,16,Germany,Bank Transfer,Furniture,DHL,Paris,24.94371351
35.43,0.37,29.21,Wall Clock,2022,Q1,Jan,Thu,17,Australia,paypall,Accessories,Royal Mail,London,24.94371351
72.92,0.37,25,Wall Clock,2022,Q1,Mar,Mon,17,Australia,Credit Card,Stationery,DHL,Berlin,24.94371351
33.04,0.21,28.49,Wall Clock,2022,Q2,Jun,Fri,12,France,paypall,Accessories,FedEx,Berlin,24.94371351
79.32,0.26,24.54,Wall Clock,2022,Q3,Aug,Sun,0,Spain,paypall,Apparel,DHL,Berlin,24.94371351
42.93,0.37,20.16,Wall Clock,2020,Q1,Feb,Sat,17,Belgium,Bank Transfer,Furniture,UPS,Rome,24.94371351
42.21,0.31,24.73,Wall Clock,2020,Q2,Apr,Fri,21,Norway,Credit Card,Accessories,Royal Mail,Amsterdam,24.94371351
56.57,0.15,6.47,Wall Clock,2020,Q3,Jul,Fri,13,Spain,Bank Transfer,Stationery,UPS,Amsterdam,24.94371351
79.52,0.13,26.96,Wall Clock,2021,Q2,May,Sun,22,Norway,Bank Transfer,Accessories,FedEx,Berlin,24.94371351
56.34,0.21,22.76,Wall Clock,2021,Q3,Aug,Tue,4,United Kingdom,paypall,Furniture,DHL,Amsterdam,24.94371351
54.59,0.25,19.04,Wall Clock,2021,Q4,Oct,Sun,3,Germany,Credit Card,Apparel,UPS,Rome,24.94371351
43.37,0.39,8.8,Wall Clock,2022,Q1,Jan,Tue,17,United Kingdom,Credit Card,Stationery,Royal Mail,Amsterdam,24.94371351
12.76,0.2,13.6,Wall Clock,2022,Q2,May,Thu,3,Australia,Bank Transfer,Accessories,Royal Mail,Berlin,24.94371351
45.65,0.42,14.56,Wall Clock,2022,Q3,Jul,Sat,0,Germany,paypall,Electronics,Royal Mail,Rome,24.94371351
30.51,0.49,21.43,Wall Clock,2022,Q3,Jul,Thu,22,Belgium,Bank Transfer,Stationery,DHL,Rome,24.94371351
38.85,0.1,14.54,Wall Clock,2022,Q4,Nov,Sun,19,Belgium,Credit Card,Electronics,UPS,London,24.94371351
80.27,0.15,25.76,Wall Clock,2022,Q4,Nov,Tue,9,Sweden,Bank Transfer,Stationery,DHL,Rome,24.94371351
43.5,0.27,15.88,Wall Clock,2022,Q4,Oct,Thu,20,Italy,Credit Card,Apparel,FedEx,Berlin,24.94371351
48.98,0.48,11.49,Wall Clock,2020,Q1,Mar,Sun,5,Portugal,Bank Transfer,Stationery,UPS,Berlin,24.94371351
67.94,0.08,24.77,Wall Clock,2020,Q2,Apr,Wed,18,United States,Credit Card,Accessories,DHL,Berlin,24.94371351
9.5,0.26,9.69,Wall Clock,2020,Q2,May,Wed,14,Portugal,Credit Card,Stationery,Royal Mail,Amsterdam,24.94371351
17.32,0.25,29.19,Wall Clock,2020,Q3,Jul,Sat,20,Italy,Credit Card,Accessories,Royal Mail,London,24.94371351
44.63,0.22,27.34,Wall Clock,2020,Q3,Sep,Thu,13,Belgium,Credit Card,Furniture,DHL,Paris,24.94371351
53.04,0.2,20.9,Wall Clock,2021,Q1,Feb,Sat,10,Spain,Bank Transfer,Accessories,DHL,Amsterdam,24.94371351
74.79,0.4,19.78,Wall Clock,2021,Q1,Jan,Thu,21,Portugal,paypall,Furniture,UPS,London,24.94371351
74.11,0.39,8.48,Wall Clock,2021,Q3,Aug,Thu,18,Sweden,Bank Transfer,Electronics,UPS,Paris,24.94371351
14.12,0.37,10.76,Wall Clock,2022,Q1,Mar,Thu,13,France,paypall,Apparel,DHL,Paris,24.94371351
51.48,0.01,19.98,Wall Clock,2022,Q1,Mar,Tue,7,Norway,Credit Card,Electronics,FedEx,Amsterdam,24.94371351
53.09,0.33,22.5,Wall Clock,2022,Q2,Apr,Wed,23,Norway,Bank Transfer,Electronics,DHL,Amsterdam,24.94371351
77.14,0.33,15.88,Wall Clock,2022,Q4,Dec,Sat,9,France,Credit Card,Electronics,FedEx,Amsterdam,24.94371351
26.45,0.45,10.03,Wall Clock,2022,Q4,Dec,Wed,4,United Kingdom,Bank Transfer,Furniture,Royal Mail,Berlin,24.94371351
17.48,0.31,23.13,Wall Clock,2021,Q1,Jan,Mon,21,United Kingdom,paypall,Electronics,UPS,Paris,24.94371351
8.19,0.29,29.46,Wall Clock,2021,Q1,Jan,Sun,11,United Kingdom,Bank Transfer,Stationery,Royal Mail,Rome,24.94371351
39.44,0.27,27.68,Wall Clock,2021,Q1,Mar,Mon,3,France,Bank Transfer,Furniture,DHL,Amsterdam,24.94371351
20.7,0.34,6.25,Wall Clock,2022,Q1,Feb,Tue,3,Norway,paypall,Accessories,UPS,Amsterdam,24.94371351
19.2,0.33,5.53,Wall Clock,2022,Q1,Jan,Sun,11,Portugal,Credit Card,Electronics,DHL,Berlin,24.94371351
23.56,0.25,22.98,Wall Clock,2022,Q1,Mar,Fri,23,Germany,paypall,Electronics,UPS,London,24.94371351
65.02,0.46,6.73,Wall Clock,2020,Q1,Mar,Tue,5,France,paypall,Furniture,UPS,Paris,24.94371351
50.51,0.2,11.96,Wall Clock,2020,Q2,Apr,Mon,5,France,Credit Card,Furniture,DHL,Paris,24.94371351
2.68,0.25,10.54,Wall Clock,2020,Q4,Nov,Sun,6,Italy,Credit Card,Stationery,UPS,Rome,24.94371351
48.21,0.05,7.86,Wall Clock,2021,Q1,Mar,Wed,14,Norway,Credit Card,Electronics,UPS,Paris,24.94371351
47.39,0.19,27.87,Wall Clock,2021,Q2,Apr,Thu,9,United States,Bank Transfer,Electronics,UPS,Rome,24.94371351
48.68,0.18,6.23,Wall Clock,2022,Q2,Jun,Sun,19,Belgium,paypall,Electronics,DHL,London,24.94371351
2.66,0,24.23,Wall Clock,2022,Q3,Sep,Thu,1,Spain,paypall,Electronics,Royal Mail,Amsterdam,24.94371351
46.76,0.22,21.38,Wall Clock,2022,Q4,Dec,Mon,2,Portugal,Credit Card,Furniture,Royal Mail,Amsterdam,24.94371351
52.66,0.25,10.49,Wall Clock,2020,Q2,May,Wed,3,Germany,Bank Transfer,Stationery,FedEx,Amsterdam,24.94371351
10.94,0.15,16.36,Wall Clock,2020,Q4,Nov,Sat,12,United Kingdom,Bank Transfer,Furniture,UPS,Paris,24.94371351
15.06,0.14,13.63,Wall Clock,2020,Q4,Oct,Thu,17,United Kingdom,Bank Transfer,Apparel,DHL,Paris,24.94371351
64.76,0.14,24.28,Wall Clock,2020,Q4,Oct,Wed,10,Germany,Bank Transfer,Accessories,Royal Mail,Rome,24.94371351
21.18,0.21,28.62,Wall Clock,2021,Q3,Aug,Fri,18,Portugal,Credit Card,Electronics,Royal Mail,Berlin,24.94371351
52.63,0,23.64,Wall Clock,2021,Q3,Jul,Thu,4,United Kingdom,paypall,Apparel,UPS,London,24.94371351
10.31,0.14,22.9,Wall Clock,2022,Q2,May,Thu,9,Netherlands,Credit Card,Stationery,DHL,Amsterdam,24.94371351
91.9,0.37,14.25,Wall Clock,2020,Q1,Feb,Sat,1,Portugal,Bank Transfer,Accessories,Royal Mail,Amsterdam,24.94371351
31.82,0.26,9.8,Wall Clock,2020,Q3,Sep,Tue,6,United States,Credit Card,Stationery,Royal Mail,Amsterdam,24.94371351
68.56,0.26,19.75,Wall Clock,2021,Q1,Mar,Sun,13,Italy,Credit Card,Furniture,FedEx,Berlin,24.94371351
38.17,0.3,28.07,Wall Clock,2021,Q4,Nov,Sun,5,Spain,Credit Card,Apparel,Royal Mail,Paris,24.94371351
9.1,0.08,9.9,Wall Clock,2021,Q4,Nov,Sun,13,United States,Credit Card,Electronics,FedEx,Rome,24.94371351
93.05,0.38,24.16,Wall Clock,2022,Q2,Jun,Fri,8,Portugal,Credit Card,Accessories,FedEx,Paris,24.94371351
24.69,0.46,20.64,Wall Clock,2020,Q1,Mar,Tue,12,United Kingdom,paypall,Electronics,FedEx,Berlin,24.94371351
11.25,0.39,26.54,Wall Clock,2020,Q3,Jul,Sat,0,Italy,Credit Card,Apparel,DHL,Amsterdam,24.94371351
82.97,0.04,15.82,Wall Clock,2020,Q4,Nov,Sat,13,France,paypall,Electronics,UPS,Amsterdam,24.94371351
85.93,0.31,11.66,Wall Clock,2021,Q1,Feb,Tue,13,Sweden,paypall,Stationery,UPS,Rome,24.94371351
47.95,0.03,9.36,Wall Clock,2021,Q2,Apr,Wed,23,Portugal,Credit Card,Electronics,DHL,Berlin,24.94371351
86.23,0.49,12.88,Wall Clock,2021,Q3,Jul,Sat,3,Germany,paypall,Electronics,Royal Mail,Rome,24.94371351
50.79,0.32,23.26,Wall Clock,2021,Q3,Sep,Sun,14,Norway,paypall,Electronics,Royal Mail,Amsterdam,24.94371351
98.31,0.2,29.7,Wall Clock,2022,Q4,Oct,Thu,21,United Kingdom,Bank Transfer,Furniture,DHL,Rome,24.94371351
48.85,0.32,19.16,Wall Clock,2020,Q3,Aug,Sun,23,Germany,Credit Card,Electronics,FedEx,Paris,24.94371351
16.44,0.36,13.41,Wall Clock,2020,Q3,Jul,Sat,3,Italy,Bank Transfer,Electronics,FedEx,Rome,24.94371351
51.7,0.38,5.06,Wall Clock,2020,Q4,Oct,Thu,3,Norway,paypall,Accessories,FedEx,Paris,24.94371351
3.58,0.03,24.69,Wall Clock,2021,Q1,Mar,Fri,3,Norway,Credit Card,Furniture,UPS,Rome,24.94371351
34.61,0.02,6.01,Wall Clock,2021,Q2,Apr,Thu,7,France,Bank Transfer,Apparel,DHL,Berlin,24.94371351
81.24,0.29,5.45,Wall Clock,2021,Q3,Jul,Fri,16,Norway,Bank Transfer,Stationery,UPS,London,24.94371351
66.29,0.09,19.79,Wall Clock,2022,Q1,Mar,Wed,8,France,Credit Card,Apparel,Royal Mail,Amsterdam,24.94371351
83.28,0.19,18.16,Wall Clock,2022,Q2,Apr,Fri,18,Spain,Credit Card,Apparel,DHL,Amsterdam,24.94371351
30.53,0,21.78,Wall Clock,2020,Q1,Feb,Thu,10,United States,Credit Card,Accessories,DHL,Paris,24.94371351
50.42,0.15,10.03,Wall Clock,2020,Q1,Feb,Tue,13,United States,paypall,Apparel,DHL,Amsterdam,24.94371351
16.31,0.3,6.51,Wall Clock,2020,Q1,Jan,Tue,4,Italy,Credit Card,Apparel,DHL,Paris,24.94371351
88.63,0.15,7.09,Wall Clock,2020,Q3,Sep,Wed,21,Sweden,Credit Card,Stationery,UPS,Rome,24.94371351
81.56,0.39,17.62,Wall Clock,2020,Q4,Nov,Thu,9,France,Bank Transfer,Accessories,Royal Mail,Rome,24.94371351
43.72,0.47,27.73,Wall Clock,2021,Q1,Feb,Sun,15,Spain,paypall,Accessories,Royal Mail,Paris,24.94371351
38.23,0.3,8.84,Wall Clock,2021,Q2,May,Thu,14,Belgium,Credit Card,Stationery,UPS,Berlin,24.94371351
43,0.32,23.33,Wall Clock,2021,Q3,Sep,Mon,2,Australia,paypall,Accessories,UPS,Berlin,24.94371351
62.12,0.31,15.61,Wall Clock,2021,Q4,Nov,Fri,7,France,Credit Card,Accessories,FedEx,Amsterdam,24.94371351
49.75,0.1,6.62,Wall Clock,2021,Q4,Oct,Sat,11,United Kingdom,Credit Card,Apparel,DHL,Berlin,24.94371351
58.54,0.14,17.83,Wall Clock,2022,Q1,Feb,Wed,1,France,Credit Card,Furniture,UPS,Berlin,24.94371351
51.48,0.1,6.25,Wall Clock,2020,Q1,Feb,Tue,19,Portugal,paypall,Accessories,UPS,London,24.94371351
47.37,0.44,15.07,Wall Clock,2020,Q3,Sep,Fri,2,Spain,Credit Card,Apparel,UPS,Amsterdam,24.94371351
3.47,0.42,16.75,Wall Clock,2021,Q2,Jun,Wed,3,United States,paypall,Furniture,UPS,Amsterdam,24.94371351
3.36,0.49,29,Wall Clock,2021,Q4,Dec,Thu,22,Belgium,paypall,Apparel,FedEx,London,24.94371351
46.84,0.11,13.33,Wall Clock,2022,Q2,Apr,Tue,5,Sweden,Credit Card,Stationery,UPS,Rome,24.94371351
63.97,0.21,20.29,Wall Clock,2022,Q3,Aug,Wed,4,Belgium,paypall,Electronics,UPS,Amsterdam,24.94371351
85.59,0.45,29.6,Wall Clock,2020,Q2,Jun,Thu,21,United Kingdom,Bank Transfer,Electronics,DHL,Berlin,24.94371351
8.59,0.08,13.95,Wall Clock,2020,Q4,Dec,Sun,16,United Kingdom,Credit Card,Accessories,UPS,Amsterdam,24.94371351
82.84,0.22,11.63,Wall Clock,2020,Q4,Nov,Thu,5,Germany,Bank Transfer,Furniture,Royal Mail,Rome,24.94371351
70.16,0.29,26.01,Wall Clock,2022,Q2,Apr,Thu,14,Italy,paypall,Apparel,UPS,Paris,24.94371351
92.86,0.11,14.14,Wall Clock,2022,Q2,May,Fri,22,Netherlands,Credit Card,Electronics,DHL,Amsterdam,24.94371351
59.9,0.41,19.51,Wall Clock,2022,Q4,Oct,Fri,9,Italy,Bank Transfer,Electronics,UPS,,25.43718287
61.08,0.27,14.14,Wall Clock,2022,Q4,Oct,Fri,16,Spain,Bank Transfer,Accessories,FedEx,Berlin,24.94371351
77.17,0.3,24.77,Wall Clock,2020,Q1,Jan,Wed,20,Norway,Bank Transfer,Accessories,FedEx,Berlin,24.94371351
19.89,0.16,16.29,Wall Clock,2020,Q1,Mar,Sun,5,Germany,Credit Card,Stationery,DHL,Amsterdam,24.94371351
6.27,0.24,17.27,Wall Clock,2020,Q1,Mar,Wed,23,France,Bank Transfer,Stationery,FedEx,London,24.94371351
74.27,0.26,23.65,Wall Clock,2020,Q2,Jun,Wed,17,Germany,Bank Transfer,Accessories,UPS,Amsterdam,24.94371351
47.79,0.13,20.39,Wall Clock,2020,Q2,May,Sun,21,Belgium,paypall,Apparel,DHL,Amsterdam,24.94371351
77.98,0.36,29.33,Wall Clock,2020,Q3,Aug,Sat,12,Spain,Credit Card,Accessories,DHL,Amsterdam,24.94371351
52.27,0.34,6.91,Wall Clock,2020,Q3,Sep,Tue,7,Australia,paypall,Apparel,FedEx,Paris,24.94371351
52.17,0,25.86,Wall Clock,2020,Q4,Dec,Sat,2,Australia,paypall,Electronics,DHL,Amsterdam,24.94371351
86.87,0.19,26.65,Wall Clock,2020,Q4,Nov,Wed,4,Spain,Bank Transfer,Furniture,FedEx,Berlin,24.94371351
63.78,0.07,19.74,Wall Clock,2021,Q1,Mar,Mon,14,Portugal,paypall,Stationery,Royal Mail,Berlin,24.94371351
20.54,0.45,11.53,Wall Clock,2021,Q1,Mar,Tue,10,Sweden,Credit Card,Electronics,UPS,Paris,24.94371351
97.12,0.26,28.83,Wall Clock,2021,Q2,Apr,Thu,15,Portugal,Bank Transfer,Apparel,UPS,London,24.94371351
21.6,0.36,21.71,Wall Clock,2021,Q2,Jun,Tue,4,France,Bank Transfer,Furniture,DHL,Paris,24.94371351
59.14,0.05,29.97,Wall Clock,2021,Q4,Nov,Mon,6,Australia,Credit Card,Electronics,FedEx,Berlin,24.94371351
97.41,0.26,19.92,Wall Clock,2021,Q4,Nov,Mon,11,Sweden,Bank Transfer,Furniture,UPS,Rome,24.94371351
26.04,0.46,14.97,Wall Clock,2022,Q1,Jan,Sun,4,Norway,Credit Card,Apparel,DHL,Rome,24.94371351
54.42,0.35,7.97,Wall Clock,2022,Q3,Jul,Sun,17,Portugal,Bank Transfer,Accessories,UPS,Amsterdam,24.94371351
2.17,0.22,18.37,Wall Clock,2022,Q4,Nov,Tue,22,Australia,Credit Card,Apparel,DHL,Paris,24.94371351
93.08,0.19,23.67,Wall Clock,2020,Q2,Apr,Wed,13,Spain,Bank Transfer,Stationery,FedEx,Berlin,24.94371351
3.46,0.14,11.72,Wall Clock,2020,Q4,Nov,Mon,11,France,Credit Card,Stationery,UPS,Rome,24.94371351
11.1,0.34,13.69,Wall Clock,2021,Q3,Sep,Tue,15,France,Credit Card,Accessories,UPS,Amsterdam,24.94371351
72.62,0.13,19.02,Wall Clock,2021,Q3,Sep,Tue,22,Germany,Bank Transfer,Furniture,DHL,Berlin,24.94371351
23.35,0.17,6.73,Wall Clock,2022,Q1,Jan,Sat,6,Belgium,Bank Transfer,Stationery,UPS,Berlin,24.94371351
95.88,0.47,14.08,Wall Clock,2022,Q1,Mar,Mon,12,Germany,paypall,Furniture,DHL,Amsterdam,24.94371351
75.36,0.31,19.17,Wall Clock,2020,Q2,May,Thu,14,Italy,Credit Card,Stationery,UPS,Berlin,24.94371351
51.2,0.05,17.99,Wall Clock,2020,Q4,Nov,Mon,0,Germany,Bank Transfer,Furniture,Royal Mail,London,24.94371351
17.23,0.12,22.47,Wall Clock,2021,Q1,Jan,Sat,22,United Kingdom,paypall,Stationery,UPS,Berlin,24.94371351
11.09,0,20.92,Wall Clock,2021,Q2,Apr,Mon,5,Italy,Credit Card,Apparel,DHL,London,24.94371351
97.13,0.01,27.72,Wall Clock,2021,Q2,Apr,Sat,2,Australia,Bank Transfer,Furniture,FedEx,Rome,24.94371351
32.74,0.46,15.17,Wall Clock,2021,Q2,Apr,Tue,8,Norway,Bank Transfer,Electronics,Royal Mail,London,24.94371351
36.27,0.13,10.25,Wall Clock,2021,Q4,Nov,Mon,0,Sweden,Bank Transfer,Stationery,Royal Mail,Berlin,24.94371351
19.4,0.31,19.5,Wall Clock,2021,Q4,Oct,Fri,19,Netherlands,Credit Card,Stationery,FedEx,London,24.94371351
11.82,0.43,6.75,Wall Clock,2022,Q2,Apr,Sat,17,France,Credit Card,Electronics,Royal Mail,Paris,24.94371351
52.91,0.06,13,Wall Clock,2022,Q2,May,Wed,3,France,paypall,Accessories,UPS,Rome,24.94371351
1.66,0.25,6.79,Wall Clock,2022,Q3,Jul,Sat,1,Norway,Bank Transfer,Furniture,UPS,London,24.94371351
27.61,0.28,20.8,Wall Clock,2022,Q4,Nov,Mon,4,Netherlands,paypall,Furniture,DHL,Berlin,24.94371351
10.52,0.32,5.84,Wall Clock,2020,Q1,Jan,Mon,7,United Kingdom,Bank Transfer,Electronics,Royal Mail,Berlin,24.94371351
40.09,0,14.92,Wall Clock,2020,Q2,Jun,Fri,18,United States,Credit Card,Accessories,UPS,Amsterdam,24.94371351
18.4,0.2,10.03,Wall Clock,2021,Q1,Jan,Tue,9,Belgium,Credit Card,Furniture,Royal Mail,Rome,24.94371351
56.94,0.48,21.39,Wall Clock,2021,Q2,Jun,Mon,8,Germany,Credit Card,Stationery,UPS,Berlin,24.94371351
53.83,0.03,26.08,Wall Clock,2021,Q4,Oct,Tue,3,Netherlands,paypall,Stationery,Royal Mail,Paris,24.94371351
18.52,0.05,20.93,Wall Clock,2022,Q1,Mar,Sun,13,Portugal,paypall,Stationery,UPS,London,24.94371351
39.95,0.43,9.58,Wall Clock,2020,Q2,Apr,Sun,14,Germany,Credit Card,Stationery,UPS,Rome,24.94371351
58.81,0.48,13.33,Wall Clock,2020,Q2,Apr,Tue,15,Portugal,paypall,Electronics,DHL,Rome,24.94371351
32.75,0.32,18.89,Wall Clock,2020,Q3,Jul,Fri,11,United States,Bank Transfer,Furniture,FedEx,Berlin,24.94371351
68.03,0.36,6.08,Wall Clock,2020,Q3,Sep,Thu,5,Germany,Credit Card,Electronics,DHL,Amsterdam,24.94371351
99.99,0.46,10.27,Wall Clock,2021,Q1,Jan,Sat,14,Portugal,paypall,Furniture,DHL,London,24.94371351
60.58,0.46,19.22,Wall Clock,2021,Q1,Mar,Mon,12,United States,Credit Card,Furniture,UPS,Amsterdam,24.94371351
36.75,0.13,18.67,Wall Clock,2021,Q3,Sep,Wed,1,Belgium,Bank Transfer,Accessories,UPS,Rome,24.94371351
3.67,0.41,19.29,Wall Clock,2022,Q4,Oct,Thu,6,Italy,Bank Transfer,Stationery,DHL,Rome,24.94371351
31.87,0.48,9.95,Wall Clock,2020,Q1,Feb,Wed,10,Netherlands,paypall,Electronics,Royal Mail,Paris,24.94371351
37.1,0.16,28.1,Wall Clock,2020,Q1,Jan,Thu,0,Sweden,Bank Transfer,Electronics,UPS,Amsterdam,24.94371351
42.91,0.25,17.98,Wall Clock,2020,Q3,Sep,Sat,1,France,paypall,Apparel,FedEx,Rome,24.94371351
23.96,0.49,8.99,Wall Clock,2021,Q1,Jan,Mon,17,France,Credit Card,Stationery,FedEx,Berlin,24.94371351
85.63,0.4,11.65,Wall Clock,2021,Q2,Jun,Sat,15,Sweden,paypall,Electronics,UPS,Rome,24.94371351
4.97,0.38,25.38,Wall Clock,2021,Q3,Jul,Fri,15,Norway,Credit Card,Apparel,DHL,Rome,24.94371351
14.2,0.46,14.04,Wall Clock,2021,Q4,Nov,Fri,23,Italy,Bank Transfer,Electronics,FedEx,Rome,24.94371351
2.21,0.25,5.86,Wall Clock,2022,Q2,Apr,Tue,6,Italy,paypall,Stationery,UPS,Paris,24.94371351
14.6,0.43,27.62,Wall Clock,2022,Q2,May,Mon,5,Australia,Credit Card,Stationery,UPS,Berlin,24.94371351
36.36,0.25,28.67,Wall Clock,2022,Q2,May,Sun,4,Norway,Bank Transfer,Apparel,DHL,Paris,24.94371351
73.86,0.28,12.86,Wall Clock,2022,Q4,Oct,Mon,16,Norway,paypall,Apparel,Royal Mail,Paris,24.94371351
12.76,0.21,6.59,Wall Clock,2020,Q2,Apr,Sat,4,Norway,Credit Card,Accessories,FedEx,London,24.94371351
37.17,0.31,5.64,Wall Clock,2021,Q2,Apr,Wed,19,Belgium,Credit Card,Stationery,Royal Mail,Paris,24.94371351
63.71,0.47,9.28,Wall Clock,2021,Q4,Dec,Tue,5,Germany,Credit Card,Accessories,UPS,Amsterdam,24.94371351
64.39,0.39,8.32,Wall Clock,2021,Q4,Oct,Sat,18,Spain,paypall,Apparel,Royal Mail,London,24.94371351
63.61,0.39,21.39,Wall Clock,2022,Q4,Nov,Mon,23,United Kingdom,Credit Card,Stationery,Royal Mail,Berlin,24.94371351
16.8,0.44,28.3,Wall Clock,2022,Q4,Nov,Tue,1,Sweden,Bank Transfer,Accessories,DHL,Berlin,24.94371351
78.89,0.33,5.38,Wall Clock,2022,Q4,Oct,Fri,11,United Kingdom,paypall,Apparel,Royal Mail,Berlin,24.94371351
-86.67,1.550533917,,White Mug,2021,Q4,Oct,Wed,10,Belgium,paypall,Furniture,UPS,,-25.20728548
18.43,0.23,,White Mug,2020,Q4,Oct,Sat,0,France,paypall,Accessories,FedEx,,-25.20728548
-92.77,1.929287672,,White Mug,2021,Q1,Feb,Wed,19,Australia,paypall,Accessories,UPS,,-25.20728548
45.15,0.25,,White Mug,2022,Q3,Aug,Tue,10,Belgium,Bank Transfer,Accessories,Royal Mail,,-25.20728548
-52.64,1.196632136,,White Mug,2022,Q1,Jan,Sat,22,Portugal,paypall,Electronics,FedEx,,-25.20728548
-68.57,1.336334583,,White Mug,2022,Q3,Aug,Wed,3,Italy,Bank Transfer,Accessories,UPS,,-25.20728548
-71.57,0.38,,White Mug,2021,Q4,Nov,Thu,6,Germany,Credit Card,Furniture,Royal Mail,,-25.20728548
49.99,0,,White Mug,2022,Q1,Mar,Thu,9,Portugal,paypall,Stationery,UPS,,-25.20728548
20.12,0.01,,White Mug,2020,Q1,Feb,Sat,5,Sweden,Credit Card,Electronics,UPS,,-25.20728548
-34.02,0.47,,White Mug,2022,Q3,Jul,Thu,2,Germany,Bank Transfer,Furniture,UPS,,-25.20728548
-78.85,1.499141636,,White Mug,2020,Q4,Nov,Sun,15,Spain,Bank Transfer,Electronics,FedEx,,-25.20728548
43.14,0.36,,White Mug,2022,Q1,Jan,Wed,15,Norway,Credit Card,Stationery,DHL,,-25.20728548
-85.32,0.14,,White Mug,2021,Q1,Jan,Fri,9,Netherlands,Credit Card,Stationery,UPS,,-25.20728548
7.17,0.22,,White Mug,2020,Q2,Jun,Tue,18,Portugal,Bank Transfer,Electronics,DHL,,-25.20728548
67.52,0.04,,White Mug,2021,Q3,Aug,Mon,5,France,paypall,Electronics,FedEx,,-25.20728548
-47.71,1.892181062,,White Mug,2022,Q3,Sep,Thu,12,Spain,paypall,Accessories,DHL,,-25.20728548
31.3,0.34,,White Mug,2022,Q1,Mar,Thu,13,Spain,Credit Card,Electronics,Royal Mail,,-25.20728548
41.95,0.48,,White Mug,2020,Q3,Jul,Sun,1,Sweden,Bank Transfer,Stationery,UPS,,-25.20728548
-8.86,1.724471354,,White Mug,2022,Q1,Mar,Sun,3,Spain,Credit Card,Accessories,DHL,,-25.20728548
87.55,0.35,,White Mug,2022,Q2,May,Sun,19,Sweden,Credit Card,Accessories,FedEx,,-25.20728548
33.09,0.33,23.29,White Mug,2020,Q2,Jun,Sat,11,Norway,Bank Transfer,Electronics,DHL,Rome,24.94371351
8.82,0.22,24.22,White Mug,2021,Q2,May,Tue,6,Germany,Credit Card,Stationery,DHL,Rome,24.94371351
50.74,0.07,24.2,White Mug,2021,Q3,Jul,Sun,0,Belgium,Bank Transfer,Stationery,FedEx,Berlin,24.94371351
68.53,0.08,23.85,White Mug,2021,Q3,Sep,Fri,21,Norway,paypall,Electronics,UPS,Berlin,24.94371351
29.5,0.03,9.83,White Mug,2021,Q3,Sep,Mon,16,Germany,Credit Card,Furniture,FedEx,Berlin,24.94371351
88.01,0.07,27.1,White Mug,2022,Q1,Jan,Mon,8,United States,paypall,Stationery,Royal Mail,Paris,24.94371351
36.49,0,8.08,White Mug,2022,Q3,Sep,Wed,0,United States,Credit Card,Stationery,UPS,Rome,24.94371351
62.18,0.42,7.83,White Mug,2020,Q1,Mar,Sat,5,Sweden,Bank Transfer,Apparel,FedEx,Berlin,24.94371351
72.78,0.13,8.94,White Mug,2020,Q3,Jul,Thu,6,United Kingdom,paypall,Furniture,FedEx,Amsterdam,24.94371351
59.4,0.07,28.1,White Mug,2020,Q3,Sep,Sat,3,France,paypall,Stationery,Royal Mail,London,24.94371351
35.27,0.12,9.28,White Mug,2021,Q3,Jul,Sun,5,Australia,Bank Transfer,Furniture,Royal Mail,London,24.94371351
54.93,0.03,9.41,White Mug,2021,Q4,Nov,Fri,5,Norway,Credit Card,Apparel,UPS,London,24.94371351
95.91,0.19,19.04,White Mug,2022,Q1,Jan,Sat,9,Norway,paypall,Furniture,Royal Mail,London,24.94371351
69.96,0.17,8.42,White Mug,2022,Q2,Apr,Wed,5,Australia,paypall,Stationery,UPS,Rome,24.94371351
73.92,0.3,8.63,White Mug,2022,Q2,Jun,Fri,21,Norway,paypall,Accessories,Royal Mail,Rome,24.94371351
91.39,0.14,29.56,White Mug,2022,Q3,Aug,Sun,18,Spain,Bank Transfer,Accessories,FedEx,Rome,24.94371351
