Date,Year,Quarter,Month,Day,ProductName,Category,Quantity,Price,Discount,UnitsReturned,Location,Platform
2024/7/1,2024,Q3,July,1,Multivitamin,Vitamin,138,34.66,0.11,1,UK,Amazon
2024/7/1,2024,Q3,July,1,Pre-Workout,Performance,152,18.76,0.19,1,UK,Amazon
2024/7/1,2024,Q3,July,1,BCAA,Amino Acid,150,55.48,0.18,0,UK,Amazon
2024/7/1,2024,Q3,July,1,Creatine,Performance,149,37.37,0.11,1,UK,Amazon
2024/7/1,2024,Q3,July,1,Zinc,Mineral,156,15.25,0.01,1,UK,iHerb
2024/7/1,2024,Q3,July,1,Collagen Peptides,Protein,146,24.64,0.25,1,UK,iHerb
2024/7/1,2024,Q3,July,1,Magnesium,Mineral,148,23.03,0.01,1,Canada,Walmart
2024/7/1,2024,Q3,July,1,Ashwagandha,Herbal,159,28.4,0,3,USA,Amazon
2024/7/1,2024,Q3,July,1,Melatonin,Sleep Aid,161,28.24,0.24,1,USA,Amazon
2024/7/1,2024,Q3,July,1,Biotin,Vitamin,151,39.81,0.24,6,UK,Walmart
2024/7/1,2024,Q3,July,1,Green Tea Extract,Fat Burner,160,34.72,0.09,5,UK,iHerb
2024/7/1,2024,Q3,July,1,Iron Supplement,Mineral,158,10.61,0.13,5,UK,Amazon
2024/7/1,2024,Q3,July,1,Electrolyte Powder,Hydration,151,11.1,0.09,3,USA,Walmart
2024/7/8,2024,Q3,July,8,Whey Protein,Protein,158,39.53,0.13,2,Canada,Walmart
2024/7/8,2024,Q3,July,8,Vitamin C,Vitamin,147,16.08,0.07,3,Canada,Walmart
2024/7/8,2024,Q3,July,8,Fish Oil,Omega,169,11.58,0.23,2,UK,iHerb
2024/7/8,2024,Q3,July,8,Multivitamin,Vitamin,147,31.49,0.12,3,USA,Walmart
2024/7/8,2024,Q3,July,8,Pre-Workout,Performance,136,10.14,0.08,0,UK,Walmart
2024/7/8,2024,Q3,July,8,BCAA,Amino Acid,139,21.36,0.08,0,UK,Amazon
2024/7/8,2024,Q3,July,8,Creatine,Performance,154,14.85,0.15,6,Canada,Amazon
2024/7/8,2024,Q3,July,8,Zinc,Mineral,176,49.77,0.09,0,Canada,Amazon
2024/7/8,2024,Q3,July,8,Collagen Peptides,Protein,142,36.16,0.17,2,Canada,iHerb
2024/7/8,2024,Q3,July,8,Magnesium,Mineral,140,25.42,0.09,7,UK,iHerb
2024/7/8,2024,Q3,July,8,Ashwagandha,Herbal,157,29.49,0.12,1,UK,Walmart
2024/7/8,2024,Q3,July,8,Melatonin,Sleep Aid,163,24.78,0.19,3,UK,Walmart
2024/7/8,2024,Q3,July,8,Biotin,Vitamin,147,12.94,0.13,0,UK,Amazon
2024/7/8,2024,Q3,July,8,Green Tea Extract,Fat Burner,143,54.8,0.03,2,UK,iHerb
2024/7/8,2024,Q3,July,8,Iron Supplement,Mineral,150,42.58,0.15,1,USA,Walmart
2024/7/8,2024,Q3,July,8,Electrolyte Powder,Hydration,172,59.53,0.13,0,UK,Walmart
2024/7/15,2024,Q3,July,15,Whey Protein,Protein,149,39.86,0.17,1,Canada,iHerb
2024/7/15,2024,Q3,July,15,Vitamin C,Vitamin,131,14.07,0.17,2,Canada,Amazon
2024/7/15,2024,Q3,July,15,Fish Oil,Omega,183,36.62,0.14,4,Canada,iHerb
2024/7/15,2024,Q3,July,15,Multivitamin,Vitamin,154,31.82,0.16,2,UK,Walmart
2024/7/15,2024,Q3,July,15,Pre-Workout,Performance,165,57.58,0.01,5,UK,iHerb
2024/7/15,2024,Q3,July,15,BCAA,Amino Acid,165,46.75,0.02,0,UK,iHerb
2024/7/15,2024,Q3,July,15,Creatine,Performance,131,37.37,0.05,3,UK,Amazon
2024/7/15,2024,Q3,July,15,Zinc,Mineral,148,42.64,0.08,1,Canada,Walmart
2024/7/15,2024,Q3,July,15,Collagen Peptides,Protein,144,39.31,0.06,2,UK,iHerb
2024/7/15,2024,Q3,July,15,Magnesium,Mineral,124,31.96,0.18,3,Canada,iHerb
2024/7/15,2024,Q3,July,15,Ashwagandha,Herbal,159,17.55,0.2,1,UK,Walmart
2024/7/15,2024,Q3,July,15,Melatonin,Sleep Aid,128,24.59,0.01,3,Canada,Amazon
2024/7/15,2024,Q3,July,15,Biotin,Vitamin,149,45.82,0.22,0,USA,iHerb
2024/7/15,2024,Q3,July,15,Green Tea Extract,Fat Burner,157,20.5,0.12,0,UK,Amazon
2024/7/15,2024,Q3,July,15,Iron Supplement,Mineral,159,15.41,0.2,2,Canada,Amazon
2024/7/15,2024,Q3,July,15,Electrolyte Powder,Hydration,144,10,0.23,1,Canada,iHerb
2024/7/22,2024,Q3,July,22,Whey Protein,Protein,154,38.07,0.21,2,USA,iHerb
2024/7/22,2024,Q3,July,22,Vitamin C,Vitamin,169,18.56,0.23,2,Canada,Walmart
2024/7/22,2024,Q3,July,22,Fish Oil,Omega,128,21.95,0.16,2,UK,iHerb
2024/7/22,2024,Q3,July,22,Multivitamin,Vitamin,157,40.39,0.24,5,Canada,iHerb
2024/7/22,2024,Q3,July,22,Pre-Workout,Performance,155,20.02,0.06,4,UK,Amazon
2024/7/22,2024,Q3,July,22,BCAA,Amino Acid,134,31.03,0.15,1,Canada,Amazon
2024/7/22,2024,Q3,July,22,Creatine,Performance,142,55.75,0.1,1,Canada,Amazon
2024/7/22,2024,Q3,July,22,Zinc,Mineral,157,29.11,0.1,1,Canada,Amazon
2024/7/22,2024,Q3,July,22,Collagen Peptides,Protein,140,44.32,0.19,2,Canada,Amazon
2024/7/22,2024,Q3,July,22,Magnesium,Mineral,145,10.33,0.12,2,UK,iHerb
2024/7/22,2024,Q3,July,22,Ashwagandha,Herbal,155,42.23,0.23,2,Canada,Walmart
2024/7/22,2024,Q3,July,22,Melatonin,Sleep Aid,158,11.87,0.09,2,UK,iHerb
2024/7/22,2024,Q3,July,22,Biotin,Vitamin,162,58,0.07,2,UK,Amazon
2024/7/22,2024,Q3,July,22,Green Tea Extract,Fat Burner,147,50.13,0.07,0,USA,iHerb
2024/7/22,2024,Q3,July,22,Iron Supplement,Mineral,151,49.86,0.24,0,USA,iHerb
2024/7/22,2024,Q3,July,22,Electrolyte Powder,Hydration,153,59.29,0.24,2,USA,Amazon
2024/7/29,2024,Q3,July,29,Whey Protein,Protein,151,29.21,0.15,2,Canada,iHerb
2024/7/29,2024,Q3,July,29,Vitamin C,Vitamin,155,31.46,0.18,0,Canada,iHerb
2024/7/29,2024,Q3,July,29,Fish Oil,Omega,136,54.54,0.02,2,UK,Walmart
2024/7/29,2024,Q3,July,29,Multivitamin,Vitamin,140,55.8,0.15,0,Canada,Amazon
2024/7/29,2024,Q3,July,29,Pre-Workout,Performance,142,31.36,0.15,1,Canada,Amazon
2024/7/29,2024,Q3,July,29,BCAA,Amino Acid,146,44.31,0.18,1,USA,Walmart
2024/7/29,2024,Q3,July,29,Creatine,Performance,161,56.03,0.04,1,Canada,iHerb
2024/7/29,2024,Q3,July,29,Zinc,Mineral,165,10.17,0.22,1,Canada,Walmart
2024/7/29,2024,Q3,July,29,Collagen Peptides,Protein,147,52.41,0.08,3,UK,iHerb
2024/7/29,2024,Q3,July,29,Magnesium,Mineral,154,26.28,0.06,2,UK,Walmart
2024/7/29,2024,Q3,July,29,Ashwagandha,Herbal,148,34.58,0.13,1,Canada,Walmart
2024/7/29,2024,Q3,July,29,Melatonin,Sleep Aid,161,23.47,0.22,2,Canada,Walmart
2024/7/29,2024,Q3,July,29,Biotin,Vitamin,153,45.94,0.08,0,USA,Amazon
2024/7/29,2024,Q3,July,29,Green Tea Extract,Fat Burner,162,46.09,0.02,1,Canada,Walmart
2024/7/29,2024,Q3,July,29,Iron Supplement,Mineral,126,42.66,0.04,1,USA,Walmart
2024/7/29,2024,Q3,July,29,Electrolyte Powder,Hydration,173,50.13,0.23,5,UK,Amazon
2024/8/5,2024,Q3,August,5,Whey Protein,Protein,168,58.13,0.2,3,UK,Walmart
2024/8/5,2024,Q3,August,5,Vitamin C,Vitamin,161,14.08,0.06,4,Canada,Walmart
2024/8/5,2024,Q3,August,5,Fish Oil,Omega,150,52,0.02,1,Canada,Amazon
2024/8/5,2024,Q3,August,5,Multivitamin,Vitamin,145,25.38,0.05,0,Canada,Walmart
2024/8/5,2024,Q3,August,5,Pre-Workout,Performance,155,35.44,0.07,0,Canada,Amazon
2024/8/5,2024,Q3,August,5,BCAA,Amino Acid,144,40.07,0.19,1,UK,Amazon
2024/8/5,2024,Q3,August,5,Creatine,Performance,155,58.03,0.04,6,Canada,iHerb
2024/8/5,2024,Q3,August,5,Zinc,Mineral,146,38.62,0.12,2,UK,iHerb
2024/8/5,2024,Q3,August,5,Collagen Peptides,Protein,146,34.44,0.13,0,USA,iHerb
2024/8/5,2024,Q3,August,5,Magnesium,Mineral,174,30.46,0.04,2,Canada,Walmart
2024/8/5,2024,Q3,August,5,Ashwagandha,Herbal,143,21.23,0.01,2,Canada,Amazon
2024/8/5,2024,Q3,August,5,Melatonin,Sleep Aid,155,12.37,0.22,0,UK,iHerb
2024/8/5,2024,Q3,August,5,Biotin,Vitamin,173,27.02,0.19,3,USA,iHerb
2024/8/5,2024,Q3,August,5,Green Tea Extract,Fat Burner,145,31.66,0.23,2,USA,iHerb
2024/8/5,2024,Q3,August,5,Iron Supplement,Mineral,140,21.52,0.07,0,Canada,iHerb
2024/8/5,2024,Q3,August,5,Electrolyte Powder,Hydration,156,29.37,0.16,1,UK,Amazon
2024/8/12,2024,Q3,August,12,Whey Protein,Protein,126,16.3,0.21,2,UK,Walmart
2024/8/12,2024,Q3,August,12,Vitamin C,Vitamin,126,23.93,0.14,1,Canada,iHerb
2024/8/12,2024,Q3,August,12,Fish Oil,Omega,149,16.89,0.19,3,UK,Amazon
2024/8/12,2024,Q3,August,12,Multivitamin,Vitamin,176,47,0.18,4,UK,iHerb
2024/8/12,2024,Q3,August,12,Pre-Workout,Performance,141,12.73,0.16,1,Canada,Walmart
2024/8/12,2024,Q3,August,12,BCAA,Amino Acid,160,28.24,0.13,0,UK,Walmart
2024/8/12,2024,Q3,August,12,Creatine,Performance,147,19.16,0.22,0,Canada,Walmart
2024/8/12,2024,Q3,August,12,Zinc,Mineral,155,55.6,0.2,0,UK,Amazon
2024/8/12,2024,Q3,August,12,Collagen Peptides,Protein,163,56.12,0.18,3,USA,Amazon
2024/8/12,2024,Q3,August,12,Magnesium,Mineral,130,51.06,0.22,0,UK,iHerb
2024/8/12,2024,Q3,August,12,Ashwagandha,Herbal,175,40.73,0.17,0,UK,Walmart
2024/8/12,2024,Q3,August,12,Melatonin,Sleep Aid,146,48.13,0.21,2,USA,iHerb
2024/8/12,2024,Q3,August,12,Biotin,Vitamin,136,45.04,0.14,2,USA,Amazon
2024/8/12,2024,Q3,August,12,Green Tea Extract,Fat Burner,162,16.23,0.23,2,UK,Walmart
2024/8/12,2024,Q3,August,12,Iron Supplement,Mineral,154,56.58,0.14,1,Canada,iHerb
2024/8/12,2024,Q3,August,12,Electrolyte Powder,Hydration,147,30.79,0.22,1,USA,iHerb
2024/8/19,2024,Q3,August,19,Whey Protein,Protein,163,51.22,0.18,3,UK,iHerb
2024/8/19,2024,Q3,August,19,Vitamin C,Vitamin,146,52.12,0.12,0,USA,Walmart
2024/8/19,2024,Q3,August,19,Fish Oil,Omega,133,47.55,0.18,0,USA,Amazon
2024/8/19,2024,Q3,August,19,Multivitamin,Vitamin,164,49.65,0.12,2,USA,Walmart
2024/8/19,2024,Q3,August,19,Pre-Workout,Performance,146,52.07,0.01,4,USA,iHerb
2024/8/19,2024,Q3,August,19,BCAA,Amino Acid,155,41.4,0.03,1,USA,Amazon
2024/8/19,2024,Q3,August,19,Creatine,Performance,158,42.62,0.05,1,USA,Amazon
2024/8/19,2024,Q3,August,19,Zinc,Mineral,155,38.25,0.15,1,USA,iHerb
2024/8/19,2024,Q3,August,19,Collagen Peptides,Protein,163,30.66,0.19,5,Canada,Amazon
2024/8/19,2024,Q3,August,19,Magnesium,Mineral,136,53.92,0.09,1,Canada,iHerb
2024/8/19,2024,Q3,August,19,Ashwagandha,Herbal,149,23.04,0.01,0,USA,iHerb
2024/8/19,2024,Q3,August,19,Melatonin,Sleep Aid,148,48.23,0.03,3,Canada,Walmart
2024/8/19,2024,Q3,August,19,Biotin,Vitamin,168,46.98,0.03,1,Canada,iHerb
2024/8/19,2024,Q3,August,19,Green Tea Extract,Fat Burner,144,48.97,0.23,2,Canada,Amazon
2024/8/19,2024,Q3,August,19,Iron Supplement,Mineral,156,40.27,0.02,3,Canada,Walmart
2024/8/19,2024,Q3,August,19,Electrolyte Powder,Hydration,151,56,0.12,3,UK,iHerb
2024/8/26,2024,Q3,August,26,Whey Protein,Protein,165,13.07,0.06,3,USA,Amazon
2024/8/26,2024,Q3,August,26,Vitamin C,Vitamin,168,32,0.04,4,UK,iHerb
2024/8/26,2024,Q3,August,26,Fish Oil,Omega,139,43.04,0.06,3,USA,Amazon
2024/8/26,2024,Q3,August,26,Multivitamin,Vitamin,150,18.17,0.12,1,USA,Amazon
2024/8/26,2024,Q3,August,26,Pre-Workout,Performance,168,58.81,0.16,0,USA,Walmart
2024/8/26,2024,Q3,August,26,BCAA,Amino Acid,121,21.74,0.08,0,Canada,Walmart
2024/8/26,2024,Q3,August,26,Creatine,Performance,155,13.9,0.13,2,USA,Amazon
2024/8/26,2024,Q3,August,26,Zinc,Mineral,129,38.92,0.24,0,UK,Amazon
2024/8/26,2024,Q3,August,26,Collagen Peptides,Protein,152,11.18,0.23,2,UK,Amazon
2024/8/26,2024,Q3,August,26,Magnesium,Mineral,130,12.54,0.15,1,UK,Amazon
2024/8/26,2024,Q3,August,26,Ashwagandha,Herbal,150,36.59,0.13,0,USA,iHerb
2024/8/26,2024,Q3,August,26,Melatonin,Sleep Aid,142,55.01,0.18,5,UK,iHerb
2024/8/26,2024,Q3,August,26,Biotin,Vitamin,143,40.15,0.11,0,Canada,Amazon
2024/8/26,2024,Q3,August,26,Green Tea Extract,Fat Burner,140,44.81,0.24,2,USA,iHerb
2024/8/26,2024,Q3,August,26,Iron Supplement,Mineral,142,29.22,0.21,2,UK,Walmart
2024/8/26,2024,Q3,August,26,Electrolyte Powder,Hydration,153,56.9,0.16,4,USA,Amazon
2024/9/2,2024,Q3,September,2,Whey Protein,Protein,153,50.66,0.08,4,UK,Walmart
2024/9/2,2024,Q3,September,2,Vitamin C,Vitamin,185,42.41,0.14,3,USA,Amazon
2024/9/2,2024,Q3,September,2,Fish Oil,Omega,166,50.8,0.08,1,UK,Amazon
2024/9/2,2024,Q3,September,2,Multivitamin,Vitamin,147,19.36,0.17,1,USA,Amazon
2024/9/2,2024,Q3,September,2,Pre-Workout,Performance,161,43.4,0.16,4,Canada,Amazon
2024/9/2,2024,Q3,September,2,BCAA,Amino Acid,158,55.23,0.17,1,USA,iHerb
2024/9/2,2024,Q3,September,2,Creatine,Performance,166,31.22,0.18,3,USA,Amazon
2024/9/2,2024,Q3,September,2,Zinc,Mineral,144,15.48,0.06,3,UK,Amazon
2024/9/2,2024,Q3,September,2,Collagen Peptides,Protein,145,43.3,0.2,0,USA,iHerb
2024/9/2,2024,Q3,September,2,Magnesium,Mineral,143,28.24,0.25,3,UK,iHerb
2024/9/2,2024,Q3,September,2,Ashwagandha,Herbal,149,27.38,0.2,0,UK,Amazon
2024/9/2,2024,Q3,September,2,Melatonin,Sleep Aid,160,15.37,0.07,1,UK,iHerb
2024/9/2,2024,Q3,September,2,Biotin,Vitamin,159,42.98,0.18,2,Canada,Amazon
2024/9/2,2024,Q3,September,2,Green Tea Extract,Fat Burner,160,39.36,0.24,2,USA,iHerb
2024/9/2,2024,Q3,September,2,Iron Supplement,Mineral,154,26.66,0.18,3,Canada,iHerb
2024/9/2,2024,Q3,September,2,Electrolyte Powder,Hydration,139,52.62,0.21,3,UK,Amazon
2024/9/9,2024,Q3,September,9,Whey Protein,Protein,175,42.82,0.1,1,USA,Amazon
2024/9/9,2024,Q3,September,9,Vitamin C,Vitamin,148,35.07,0.2,2,UK,iHerb
2024/9/9,2024,Q3,September,9,Fish Oil,Omega,148,50.92,0.14,3,Canada,Amazon
2024/9/9,2024,Q3,September,9,Multivitamin,Vitamin,158,47.73,0.01,0,USA,iHerb
2024/9/9,2024,Q3,September,9,Pre-Workout,Performance,129,21.77,0.25,1,USA,iHerb
2024/9/9,2024,Q3,September,9,BCAA,Amino Acid,156,26.09,0.08,2,USA,Walmart
2024/9/9,2024,Q3,September,9,Creatine,Performance,149,39.6,0.19,0,UK,Walmart
2024/9/9,2024,Q3,September,9,Zinc,Mineral,161,43.45,0.08,1,USA,iHerb
2024/9/9,2024,Q3,September,9,Collagen Peptides,Protein,150,35.37,0.01,3,UK,iHerb
2024/9/9,2024,Q3,September,9,Magnesium,Mineral,163,40.49,0.14,6,USA,Amazon
2024/9/9,2024,Q3,September,9,Ashwagandha,Herbal,142,39.07,0.24,2,USA,Walmart
2024/9/9,2024,Q3,September,9,Melatonin,Sleep Aid,138,45.56,0.19,0,UK,iHerb
2024/9/9,2024,Q3,September,9,Biotin,Vitamin,150,53.75,0.04,2,USA,iHerb
2024/9/9,2024,Q3,September,9,Green Tea Extract,Fat Burner,141,57.03,0.06,0,UK,Walmart
2024/9/9,2024,Q3,September,9,Iron Supplement,Mineral,127,42.09,0.08,2,USA,iHerb
2024/9/9,2024,Q3,September,9,Electrolyte Powder,Hydration,174,29.96,0.19,0,Canada,iHerb
2024/9/16,2024,Q3,September,16,Whey Protein,Protein,143,32.74,0.14,0,UK,iHerb
2024/9/16,2024,Q3,September,16,Vitamin C,Vitamin,139,31.74,0.01,1,USA,Amazon
2024/9/16,2024,Q3,September,16,Fish Oil,Omega,151,46.62,0.02,0,USA,iHerb
2024/9/16,2024,Q3,September,16,Multivitamin,Vitamin,143,32.84,0.25,1,UK,Walmart
2024/9/16,2024,Q3,September,16,Pre-Workout,Performance,159,52.5,0.05,2,UK,iHerb
2024/9/16,2024,Q3,September,16,BCAA,Amino Acid,167,27.34,0.24,3,Canada,iHerb
2024/9/16,2024,Q3,September,16,Creatine,Performance,142,30.22,0.12,1,USA,Amazon
2024/9/16,2024,Q3,September,16,Zinc,Mineral,142,48.93,0.22,0,UK,Walmart
2024/9/16,2024,Q3,September,16,Collagen Peptides,Protein,163,31.37,0.23,1,UK,Amazon
2024/9/16,2024,Q3,September,16,Magnesium,Mineral,138,33.65,0.19,6,USA,Walmart
2024/9/16,2024,Q3,September,16,Ashwagandha,Herbal,159,13.81,0.23,1,UK,Walmart
2024/9/16,2024,Q3,September,16,Melatonin,Sleep Aid,171,45.76,0.18,6,Canada,iHerb
2024/9/16,2024,Q3,September,16,Biotin,Vitamin,160,37.86,0.09,0,Canada,Amazon
2024/9/16,2024,Q3,September,16,Green Tea Extract,Fat Burner,140,37.44,0.23,3,Canada,Walmart
2024/9/16,2024,Q3,September,16,Iron Supplement,Mineral,124,22.26,0.06,0,USA,Walmart
2024/9/16,2024,Q3,September,16,Electrolyte Powder,Hydration,146,38.91,0.14,1,UK,iHerb
2024/9/23,2024,Q3,September,23,Whey Protein,Protein,158,27.31,0.02,1,Canada,iHerb
2024/9/23,2024,Q3,September,23,Vitamin C,Vitamin,134,17.8,0.12,0,USA,Amazon
2024/9/23,2024,Q3,September,23,Fish Oil,Omega,159,37.74,0.04,0,UK,Amazon
2024/9/23,2024,Q3,September,23,Multivitamin,Vitamin,166,14.95,0.17,2,USA,Walmart
2024/9/23,2024,Q3,September,23,Pre-Workout,Performance,149,54.35,0.06,1,Canada,Walmart
2024/9/23,2024,Q3,September,23,BCAA,Amino Acid,144,55.82,0.21,2,USA,iHerb
2024/9/23,2024,Q3,September,23,Creatine,Performance,167,57.29,0.13,0,Canada,Walmart
2024/9/23,2024,Q3,September,23,Zinc,Mineral,148,30.02,0.23,1,UK,Amazon
2024/9/23,2024,Q3,September,23,Collagen Peptides,Protein,150,48.05,0.18,1,Canada,iHerb
2024/9/23,2024,Q3,September,23,Magnesium,Mineral,132,16.55,0.07,0,Canada,Amazon
2024/9/23,2024,Q3,September,23,Ashwagandha,Herbal,161,30.7,0.08,3,UK,iHerb
2024/9/23,2024,Q3,September,23,Melatonin,Sleep Aid,169,10.45,0.2,1,USA,iHerb
2024/9/23,2024,Q3,September,23,Biotin,Vitamin,151,55.73,0.14,1,USA,Amazon
2024/9/23,2024,Q3,September,23,Green Tea Extract,Fat Burner,142,49.83,0.11,0,Canada,Walmart
2024/9/23,2024,Q3,September,23,Iron Supplement,Mineral,131,33.25,0.16,1,UK,Amazon
2024/9/23,2024,Q3,September,23,Electrolyte Powder,Hydration,135,55.34,0.04,2,Canada,iHerb
2024/9/30,2024,Q3,September,30,Whey Protein,Protein,153,17.53,0.24,2,Canada,iHerb
2024/9/30,2024,Q3,September,30,Vitamin C,Vitamin,164,46.97,0.2,1,UK,Walmart
2024/9/30,2024,Q3,September,30,Fish Oil,Omega,146,14.67,0.18,0,USA,iHerb
2024/9/30,2024,Q3,September,30,Multivitamin,Vitamin,138,14.92,0.24,3,Canada,Amazon
2024/9/30,2024,Q3,September,30,Pre-Workout,Performance,154,54.38,0.06,3,UK,Amazon
2024/9/30,2024,Q3,September,30,BCAA,Amino Acid,138,37.91,0.18,0,UK,iHerb
2024/9/30,2024,Q3,September,30,Creatine,Performance,142,27.87,0.19,2,Canada,iHerb
2024/9/30,2024,Q3,September,30,Zinc,Mineral,140,41.45,0.11,0,Canada,Amazon
2024/9/30,2024,Q3,September,30,Collagen Peptides,Protein,144,15.41,0.14,2,USA,iHerb
2024/9/30,2024,Q3,September,30,Magnesium,Mineral,153,16.38,0.11,2,UK,Walmart
2024/9/30,2024,Q3,September,30,Ashwagandha,Herbal,156,46.45,0.16,0,Canada,Walmart
2024/9/30,2024,Q3,September,30,Melatonin,Sleep Aid,157,59.67,0.17,2,UK,iHerb
2024/9/30,2024,Q3,September,30,Biotin,Vitamin,150,59.84,0.19,2,UK,iHerb
2024/9/30,2024,Q3,September,30,Green Tea Extract,Fat Burner,129,45.43,0.19,0,USA,Amazon
2024/9/30,2024,Q3,September,30,Iron Supplement,Mineral,155,48.01,0.06,2,USA,iHerb
2024/9/30,2024,Q3,September,30,Electrolyte Powder,Hydration,142,41.67,0.03,2,USA,iHerb
2024/10/7,2024,Q4,October,7,Whey Protein,Protein,140,27.68,0.23,2,Canada,Amazon
2024/10/7,2024,Q4,October,7,Vitamin C,Vitamin,128,26.87,0.2,1,USA,iHerb
2024/10/7,2024,Q4,October,7,Fish Oil,Omega,157,58.78,0.23,1,USA,iHerb
2024/10/7,2024,Q4,October,7,Multivitamin,Vitamin,158,54.94,0.02,1,USA,iHerb
2024/10/7,2024,Q4,October,7,Pre-Workout,Performance,143,18.46,0.12,2,UK,Amazon
2024/10/7,2024,Q4,October,7,BCAA,Amino Acid,150,13.32,0.22,4,UK,Walmart
2024/10/7,2024,Q4,October,7,Creatine,Performance,154,16.57,0.2,0,Canada,Amazon
2024/10/7,2024,Q4,October,7,Zinc,Mineral,147,39.28,0.08,2,UK,iHerb
2024/10/7,2024,Q4,October,7,Collagen Peptides,Protein,145,41.69,0.05,1,UK,Walmart
2024/10/7,2024,Q4,October,7,Magnesium,Mineral,164,36.79,0.16,1,USA,Amazon
2024/10/7,2024,Q4,October,7,Ashwagandha,Herbal,142,20.74,0.07,0,Canada,Amazon
2024/10/7,2024,Q4,October,7,Melatonin,Sleep Aid,143,58.09,0.15,2,Canada,Amazon
2024/10/7,2024,Q4,October,7,Biotin,Vitamin,121,50.73,0.16,0,UK,Walmart
2024/10/7,2024,Q4,October,7,Green Tea Extract,Fat Burner,147,52.18,0.02,2,USA,iHerb
2024/10/7,2024,Q4,October,7,Iron Supplement,Mineral,162,45.48,0.19,2,USA,Walmart
2024/10/7,2024,Q4,October,7,Electrolyte Powder,Hydration,131,49.82,0.06,0,UK,Walmart
2024/10/14,2024,Q4,October,14,Whey Protein,Protein,146,16.33,0.17,0,UK,iHerb
2024/10/14,2024,Q4,October,14,Vitamin C,Vitamin,132,14.18,0.21,3,UK,Walmart
2024/10/14,2024,Q4,October,14,Fish Oil,Omega,160,36.16,0.05,1,USA,iHerb
2024/10/14,2024,Q4,October,14,Multivitamin,Vitamin,150,14.73,0.07,3,Canada,iHerb
2024/10/14,2024,Q4,October,14,Pre-Workout,Performance,147,59.57,0.13,1,Canada,Walmart
2024/10/14,2024,Q4,October,14,BCAA,Amino Acid,161,22.6,0.2,1,UK,Walmart
2024/10/14,2024,Q4,October,14,Creatine,Performance,138,46.64,0.03,1,Canada,iHerb
2024/10/14,2024,Q4,October,14,Zinc,Mineral,139,48.17,0.18,2,USA,Amazon
2024/10/14,2024,Q4,October,14,Collagen Peptides,Protein,139,17.32,0.1,0,Canada,Walmart
2024/10/14,2024,Q4,October,14,Magnesium,Mineral,159,38.71,0.02,3,Canada,iHerb
2024/10/14,2024,Q4,October,14,Ashwagandha,Herbal,185,45.23,0.21,2,Canada,Amazon
2024/10/14,2024,Q4,October,14,Melatonin,Sleep Aid,143,35.61,0.1,3,Canada,iHerb
2024/10/14,2024,Q4,October,14,Biotin,Vitamin,159,39.28,0.17,0,USA,Walmart
2024/10/14,2024,Q4,October,14,Green Tea Extract,Fat Burner,145,38.36,0.05,0,USA,iHerb
2024/10/14,2024,Q4,October,14,Iron Supplement,Mineral,151,26.72,0.16,0,USA,Amazon
2024/10/14,2024,Q4,October,14,Electrolyte Powder,Hydration,135,13.09,0.22,0,USA,Amazon
2024/10/21,2024,Q4,October,21,Whey Protein,Protein,156,29.99,0.19,1,USA,Walmart
2024/10/21,2024,Q4,October,21,Vitamin C,Vitamin,158,39.65,0.19,2,UK,iHerb
2024/10/21,2024,Q4,October,21,Fish Oil,Omega,154,57.45,0.09,2,UK,Walmart
2024/10/21,2024,Q4,October,21,Multivitamin,Vitamin,130,30.6,0.21,1,UK,Walmart
2024/10/21,2024,Q4,October,21,Pre-Workout,Performance,159,33.22,0.23,1,USA,iHerb
2024/10/21,2024,Q4,October,21,BCAA,Amino Acid,157,33,0.17,1,UK,iHerb
2024/10/21,2024,Q4,October,21,Creatine,Performance,159,29.79,0.16,3,Canada,Amazon
2024/10/21,2024,Q4,October,21,Zinc,Mineral,161,27.95,0.03,1,UK,Amazon
2024/10/21,2024,Q4,October,21,Collagen Peptides,Protein,178,36.84,0.16,2,Canada,iHerb
2024/10/21,2024,Q4,October,21,Magnesium,Mineral,155,27.97,0.04,0,USA,Walmart
2024/10/21,2024,Q4,October,21,Ashwagandha,Herbal,130,41.41,0.22,2,USA,iHerb
2024/10/21,2024,Q4,October,21,Melatonin,Sleep Aid,141,19.65,0.24,1,Canada,Amazon
2024/10/21,2024,Q4,October,21,Biotin,Vitamin,137,29.76,0.22,1,UK,Amazon
2024/10/21,2024,Q4,October,21,Green Tea Extract,Fat Burner,146,54.63,0.22,2,Canada,Walmart
2024/10/21,2024,Q4,October,21,Iron Supplement,Mineral,139,58.78,0.15,2,Canada,iHerb
2024/10/21,2024,Q4,October,21,Electrolyte Powder,Hydration,148,31.45,0.18,3,Canada,iHerb
2024/10/28,2024,Q4,October,28,Whey Protein,Protein,150,27.01,0.04,4,UK,Amazon
2024/10/28,2024,Q4,October,28,Vitamin C,Vitamin,143,45.77,0.2,3,USA,Walmart
2024/10/28,2024,Q4,October,28,Fish Oil,Omega,154,18.38,0.16,2,Canada,iHerb
2024/10/28,2024,Q4,October,28,Multivitamin,Vitamin,141,48.92,0.21,1,USA,iHerb
2024/10/28,2024,Q4,October,28,Pre-Workout,Performance,157,46.95,0.12,2,USA,Walmart
2024/10/28,2024,Q4,October,28,BCAA,Amino Acid,147,18.9,0.02,2,UK,Walmart
